

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
259.629  000.091  000.091: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/lspsaga.nvim/plugin/lspsaga.lua
260.366  000.034  000.034: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/matchit/plugin/matchit.vim
261.370  000.039  000.039: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/neoformat/plugin/neoformat.vim
264.778  001.847  001.847: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdcommenter/plugin/nerdcommenter.vim
266.386  000.229  000.229: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/autoload/nerdtree.vim
267.356  000.452  000.452: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/path.vim
267.727  000.131  000.131: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/menu_controller.vim
268.035  000.084  000.084: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/menu_item.vim
268.354  000.104  000.104: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/key_map.vim
268.798  000.220  000.220: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/bookmark.vim
269.312  000.283  000.283: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/tree_file_node.vim
269.941  000.402  000.402: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/tree_dir_node.vim
270.351  000.186  000.186: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/opener.vim
270.828  000.243  000.243: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/creator.vim
271.117  000.061  000.061: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/flag_set.vim
271.529  000.150  000.150: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/nerdtree.vim
272.008  000.273  000.273: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/ui.vim
272.255  000.037  000.037: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/event.vim
272.538  000.058  000.058: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/notifier.vim
273.189  000.414  000.414: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/autoload/nerdtree/ui_glue.vim
276.351  000.108  000.108: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/nerdtree_plugin/exec_menuitem.vim
277.415  000.191  000.191: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/autoload/provider/clipboard.vim
277.716  001.289  001.097: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/nerdtree_plugin/fs_menu.vim
277.847  000.051  000.051: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/nerdtree_plugin/vcs.vim
279.534  000.381  000.381: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-devicons/nerdtree_plugin/webdevicons.vim
280.211  014.414  009.258: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/plugin/NERD_tree.vim
281.984  000.037  000.037: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-bqf/plugin/bqf.vim
283.326  000.266  000.266: require('cmp.utils.highlight')
283.708  000.800  000.533: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
284.483  000.058  000.058: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
286.176  000.240  000.240: require('nvim-gps.internal')
286.183  000.278  000.039: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-gps/plugin/nvim-gps.vim
288.027  000.288  000.288: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
289.947  000.583  000.583: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
290.737  000.063  000.063: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
291.814  000.055  000.055: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
292.889  000.040  000.040: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/rainbow/plugin/rainbow_main.vim
293.758  000.035  000.035: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/startuptime.vim/plugin/startuptime.vim
295.601  000.041  000.041: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/symbols-outline.nvim/plugin/symbols-outline.vim
296.638  000.240  000.240: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/targets.vim/plugin/targets.vim
298.188  000.429  000.429: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
299.350  000.193  000.193: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/undotree/plugin/undotree.vim
301.169  000.995  000.995: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-abolish/plugin/abolish.vim
302.587  000.594  000.594: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-addon-local-vimrc/plugin/localvimrc.vim
303.486  000.216  000.216: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-auto-save/plugin/AutoSave.vim
304.431  000.072  000.072: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-bracketed-paste/plugin/bracketed-paste.vim
306.664  001.824  001.824: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-devicons/plugin/webdevicons.vim
307.790  000.174  000.174: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-easy-align/plugin/easy_align.vim
309.488  001.193  001.193: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
311.337  000.198  000.198: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/autoload/gitgutter/utility.vim
312.147  000.177  000.177: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/autoload/gitgutter/highlight.vim
312.927  002.337  001.963: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/plugin/gitgutter.vim
313.948  000.122  000.122: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-lastplace/plugin/vim-lastplace.vim
314.577  000.184  000.184: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/plugin/polyglot.vim
315.802  000.138  000.138: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-startify/plugin/startify.vim
317.067  000.442  000.442: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
317.666  000.135  000.135: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-trailing-whitespace/plugin/trailing-whitespace.vim
321.130  000.848  000.848: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/vsnip.vim
321.764  000.125  000.125: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Position.vim
322.221  000.055  000.055: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip.vim
322.927  003.052  002.024: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/snippet.vim
323.774  000.314  000.314: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/TextEdit.vim
324.519  000.175  000.175: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Text.vim
325.439  000.289  000.289: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Buffer.vim
326.241  000.157  000.157: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Option.vim
327.123  000.260  000.260: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Diff.vim
327.501  008.026  003.779: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/session.vim
327.842  008.782  000.755: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip.vim
328.317  009.684  000.903: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/plugin/vsnip.vim
329.325  000.099  000.099: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/plugin/vsnip_integ.vim
330.218  000.043  000.043: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
330.603  045.854: loading packages
333.654  000.062  000.062: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/integration.vim
334.174  000.160  000.160: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/detection.vim
335.903  002.715  002.493: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/after/plugin/vsnip_integ.vim
336.994  000.114  000.114: require('cmp_buffer.timer')
337.002  000.416  000.302: require('cmp_buffer.buffer')
337.006  000.621  000.204: require('cmp_buffer.source')
337.008  000.742  000.121: require('cmp_buffer')
337.037  000.837  000.095: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
337.613  000.289  000.289: require('cmp_cmdline')
337.633  000.367  000.078: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
337.940  000.091  000.091: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
338.547  000.324  000.324: require('cmp_path')
338.573  000.410  000.086: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
339.197  000.218  000.218: require('cmp_vsnip')
339.216  000.298  000.080: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-vsnip/after/plugin/cmp_vsnip.lua
339.529  004.209: loading after plugins
339.555  000.026: inits 3
345.683  006.128: reading ShaDa
346.675  000.992: opening buffers
348.856  001.204  001.204: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/autoload/polyglot/sleuth.vim
349.558  000.325  000.325: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/autoload/gitgutter.vim
349.843  001.640: BufEnter autocommands
349.846  000.002: editing files in windows
351.088  000.281  000.281: require('which-key.plugins')
351.322  000.230  000.230: require('which-key.plugins.registers')
351.685  000.358  000.358: require('which-key.mappings')
353.413  000.452  000.452: require('which-key.plugins.marks')
354.135  000.290  000.290: require('which-key.plugins.presets')
354.412  000.274  000.274: require('which-key.plugins.presets.misc')
354.624  000.206  000.206: require('which-key.colors')
372.883  002.476  002.476: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-startify/autoload/startify.vim
375.439  001.418  001.418: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-startify/autoload/startify/fortune.vim
406.816  000.525  000.525: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-startify/syntax/startify.vim
408.932  000.295  000.295: require('nvim-treesitter.highlight')
411.023  054.372: VimEnter autocommands
411.026  000.003: UIEnter autocommands
411.029  000.003: before starting main loop
416.577  005.548: first screen update
416.579  000.002: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.008  000.008: --- NVIM STARTING ---
000.181  000.173: event init
000.367  000.186: early init
001.203  000.836: locale set
001.256  000.053: init first window
001.915  000.659: inits 1
001.937  000.022: window checked
001.948  000.011: parsing arguments
002.657  000.118  000.118: require('vim.shared')
002.830  000.069  000.069: require('vim._meta')
002.834  000.170  000.101: require('vim._editor')
002.837  000.354  000.066: require('vim._init_packages')
002.839  000.537: init lua interpreter
005.345  002.505: expanding arguments
005.471  000.127: inits 2
005.827  000.356: init highlight
005.830  000.003: waiting for UI
008.925  003.096: done waiting for UI
008.940  000.015: init screen for UI
009.175  000.235: init default mappings
009.194  000.019: init default autocommands
012.157  000.080  000.080: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/ftplugin.vim
012.631  000.041  000.041: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/indent.vim
014.930  000.401  000.401: require('packer.util')
014.969  001.637  001.236: require('packer')
015.392  000.420  000.420: require('packer.log')
016.210  000.300  000.300: require('packer.async')
016.813  000.258  000.258: require('packer.result')
016.817  000.605  000.346: require('packer.jobs')
016.822  001.397  000.493: require('packer.plugin_utils')
017.197  000.361  000.361: require('packer.snapshot')
020.098  000.008  000.008: require('vim.F')
020.153  001.897  001.888: require('vim.diagnostic')
020.177  002.362  000.466: require('neotest.config')
020.181  002.621  000.259: require('neotest')
023.631  000.480  000.480: require('plenary.tbl')
023.638  001.028  000.548: require('plenary.vararg.rotate')
023.640  001.391  000.363: require('plenary.vararg')
023.932  000.291  000.291: require('plenary.errors')
024.269  000.334  000.334: require('plenary.functional')
024.279  002.533  000.518: require('plenary.async.async')
025.638  000.261  000.261: require('plenary.async.structs')
025.646  000.598  000.337: require('plenary.async.control')
025.650  001.054  000.456: require('plenary.async.util')
025.653  001.371  000.318: require('plenary.async.tests')
025.654  004.425  000.520: require('plenary.async')
026.021  000.364  000.364: require('vim.ui')
026.027  005.133  000.344: require('neotest.async')
026.415  000.179  000.179: require('neotest.lib.require')
026.423  000.394  000.215: require('neotest.lib')
026.779  000.354  000.354: require('neotest.logging')
027.142  000.360  000.360: require('neotest-jest.util')
028.716  000.388  000.388: require('plenary.bit')
028.751  000.021  000.021: require('ffi')
028.771  001.175  000.765: require('plenary.path')
030.525  001.752  001.752: require('plenary.filetype')
030.935  000.194  000.194: require('neotest.lib.func_util.memoize')
030.938  000.411  000.217: require('neotest.lib.func_util')
031.415  000.314  000.314: require('neotest.types.tree')
031.611  000.193  000.193: require('neotest.types.fanout_accum')
031.613  000.673  000.166: require('neotest.types')
031.622  004.477  000.466: require('neotest.lib.file')
031.634  011.450  000.732: require('neotest-jest')
032.361  000.257  000.257: require('neotest.adapters')
033.454  000.195  000.195: require('neotest.client.events')
033.460  000.438  000.243: require('neotest.client.state')
033.863  000.402  000.402: require('neotest.client.runner')
034.103  000.236  000.236: require('neotest.client.strategies')
034.112  001.748  000.671: require('neotest.client')
034.590  000.293  000.293: require('neotest.consumers.run')
035.006  000.413  000.413: require('neotest.consumers.diagnostic')
035.332  000.324  000.324: require('neotest.consumers.status')
035.668  000.333  000.333: require('neotest.consumers.output')
036.060  000.175  000.175: require('neotest.consumers.output_panel.panel')
036.064  000.394  000.219: require('neotest.consumers.output_panel')
036.854  000.285  000.285: require('neotest.consumers.summary.canvas')
037.210  000.353  000.353: require('neotest.consumers.summary.component')
037.263  000.950  000.311: require('neotest.consumers.summary.summary')
037.269  001.204  000.254: require('neotest.consumers.summary')
037.515  000.244  000.244: require('neotest.consumers.jump')
038.427  000.003  000.003: require('jit.profile')
038.904  000.474  000.474: require('jit.vmdef')
038.910  000.966  000.490: require('plenary.profile.p')
038.913  001.193  000.227: require('plenary.profile')
038.915  001.398  000.205: require('neotest.consumers.benchmark')
039.143  000.226  000.226: require('neotest.consumers.quickfix')
039.654  000.274  000.274: require('neotest.consumers.state.tracker')
039.658  000.513  000.238: require('neotest.consumers.state')
039.660  005.543  000.202: require('neotest.consumers')
040.176  000.234  000.234: require('neotest.lib.window')
040.839  000.221  000.221: require('gitsigns.async')
041.495  000.160  000.160: require('gitsigns.message')
041.503  000.661  000.500: require('gitsigns.config')
041.701  000.196  000.196: require('gitsigns.debug.log')
041.962  000.258  000.258: require('gitsigns.uv')
041.967  001.604  000.268: require('gitsigns')
042.954  000.279  000.279: require('lsp_lines.render')
042.957  000.499  000.220: require('lsp_lines')
044.281  000.333  000.333: require('symbols-outline.config')
044.284  000.572  000.239: require('symbols-outline.symbols')
044.534  000.249  000.249: require('symbols-outline.ui')
044.777  000.240  000.240: require('symbols-outline.utils.table')
045.102  000.323  000.323: require('symbols-outline.utils.lsp_utils')
045.338  000.233  000.233: require('symbols-outline.folding')
045.342  001.961  000.345: require('symbols-outline.parser')
045.576  000.233  000.233: require('symbols-outline.providers.init')
045.880  000.301  000.301: require('symbols-outline.writer')
046.145  000.263  000.263: require('symbols-outline.utils.init')
046.396  000.249  000.249: require('symbols-outline.view')
046.412  003.448  000.442: require('symbols-outline')
046.923  000.385  000.385: require('symbols-outline.preview')
048.149  001.096  001.096: require('nvim-web-devicons')
050.392  003.462  002.366: require('file-icons')
050.591  000.196  000.196: require('misc-utils')
052.006  000.184  000.184: require('cmp.utils.debug')
052.586  000.305  000.305: require('cmp.utils.char')
052.593  000.585  000.280: require('cmp.utils.str')
052.821  000.226  000.226: require('cmp.utils.pattern')
054.011  000.407  000.407: require('cmp.utils.misc')
054.238  000.224  000.224: require('cmp.utils.buffer')
054.550  000.309  000.309: require('cmp.utils.api')
054.571  001.523  000.583: require('cmp.utils.keymap')
054.590  001.767  000.244: require('cmp.utils.feedkeys')
055.181  000.589  000.589: require('cmp.utils.async')
055.789  000.178  000.178: require('cmp.types.cmp')
056.037  000.245  000.245: require('cmp.types.lsp')
056.267  000.228  000.228: require('cmp.types.vim')
056.270  000.861  000.210: require('cmp.types')
056.578  000.306  000.306: require('cmp.utils.cache')
056.581  001.397  000.230: require('cmp.context')
057.645  000.358  000.358: require('cmp.config.mapping')
058.460  000.431  000.431: require('cmp.config.compare')
058.463  000.814  000.383: require('cmp.config.default')
058.473  001.455  000.283: require('cmp.config')
059.296  000.356  000.356: require('cmp.matcher')
059.317  000.843  000.487: require('cmp.entry')
059.323  002.740  000.442: require('cmp.source')
059.775  000.181  000.181: require('cmp.utils.event')
060.497  000.171  000.171: require('cmp.utils.options')
060.502  000.488  000.317: require('cmp.utils.window')
060.505  000.727  000.238: require('cmp.view.docs_view')
061.303  000.259  000.259: require('cmp.utils.autocmd')
061.310  000.804  000.545: require('cmp.view.custom_entries_view')
061.628  000.317  000.317: require('cmp.view.wildmenu_entries_view')
061.893  000.262  000.262: require('cmp.view.native_entries_view')
062.113  000.218  000.218: require('cmp.view.ghost_text_view')
062.125  002.801  000.293: require('cmp.view')
062.278  011.084  000.794: require('cmp.core')
062.536  000.177  000.177: require('cmp.config.sources')
062.741  000.168  000.168: require('cmp.config.window')
062.776  012.021  000.592: require('cmp')
064.027  000.209  000.209: require('nvim-autopairs._log')
064.282  000.253  000.253: require('nvim-autopairs.utils')
065.032  000.301  000.301: require('nvim-autopairs.conds')
065.037  000.554  000.253: require('nvim-autopairs.rule')
065.039  000.754  000.200: require('nvim-autopairs.rules.basic')
065.044  001.700  000.484: require('nvim-autopairs')
065.245  000.200  000.200: require('nvim-autopairs.completion.handlers')
065.249  002.112  000.212: require('nvim-autopairs.completion.cmp')
065.263  014.669  000.536: require('config-cmp')
065.376  000.111  000.111: require('config-committia')
066.461  000.380  000.380: require('windline.themes')
066.800  000.337  000.337: require('windline.utils')
067.085  000.282  000.282: require('windline.component')
067.405  000.318  000.318: require('windline.click_utils')
067.436  001.863  000.546: require('windline')
067.682  000.245  000.245: require('windline.helpers')
068.482  000.369  000.369: require('windline.cache_utils')
068.488  000.804  000.435: require('windline.components.basic')
068.894  000.404  000.404: require('windline.components.lsp')
069.196  000.299  000.299: require('windline.components.git')
069.493  000.252  000.252: require('windline.themes.wind')
069.837  004.460  000.593: require('config-windline')
071.497  000.804  000.804: require('colorizer/nvim')
072.327  000.825  000.825: require('colorizer/trie')
072.689  002.847  001.219: require('colorizer')
082.075  000.414  000.414: require('vim.lsp.log')
083.205  001.126  001.126: require('vim.lsp.protocol')
085.430  000.710  000.710: require('vim.lsp._snippet')
085.868  000.434  000.434: require('vim.highlight')
085.913  002.704  001.561: require('vim.lsp.util')
085.974  004.941  000.697: require('vim.lsp.handlers')
087.126  001.150  001.150: require('vim.lsp.rpc')
087.769  000.639  000.639: require('vim.lsp.sync')
088.603  000.830  000.830: require('vim.lsp.buf')
088.978  000.372  000.372: require('vim.lsp.diagnostic')
089.390  000.408  000.408: require('vim.lsp.codelens')
089.488  011.256  002.916: require('vim.lsp')
089.529  012.442  001.186: require('lspconfig.util')
089.532  013.033  000.591: require('lspconfig.configs')
089.535  013.467  000.434: require('lspconfig')
089.975  000.231  000.231: require('mason-core.path')
090.548  000.260  000.260: require('mason-core.functional')
090.980  000.168  000.168: require('mason-core.functional.data')
090.986  000.413  000.245: require('mason-core.functional.function')
091.177  000.175  000.175: require('mason-core.functional.relation')
091.369  000.185  000.185: require('mason-core.functional.logic')
091.388  001.409  000.375: require('mason-core.platform')
091.596  000.206  000.206: require('mason.settings')
091.599  002.062  000.216: require('mason')
092.228  000.301  000.301: require('mason-core.functional.list')
092.456  000.224  000.224: require('mason-core.functional.string')
092.491  000.877  000.352: require('mason.api.command')
092.736  000.239  000.239: require('mason-registry.sources')
093.344  000.313  000.313: require('mason-core.log')
093.349  000.573  000.260: require('mason-lspconfig')
093.518  000.167  000.167: require('mason-lspconfig.settings')
093.749  000.221  000.221: require('mason-lspconfig.lspconfig_hook')
094.195  000.208  000.208: require('mason-core.functional.table')
094.251  000.499  000.291: require('mason-lspconfig.mappings.server')
094.750  000.207  000.207: require('mason-core.EventEmitter')
094.955  000.202  000.202: require('mason-core.optional')
095.518  000.297  000.297: require('mason-core.async')
095.686  000.165  000.165: require('mason-core.async.uv')
095.692  000.734  000.272: require('mason-core.fs')
095.707  001.454  000.311: require('mason-registry')
095.871  000.161  000.161: require('mason-lspconfig.server_config_extensions')
096.125  000.252  000.252: require('lspconfig.server_configurations.omnisharp')
096.574  000.158  000.158: require('mason-core.notify')
096.578  000.352  000.194: require('mason-lspconfig.ensure_installed')
097.517  000.248  000.248: require('mason-core.result')
097.560  000.603  000.354: require('mason-core.purl')
097.569  000.961  000.358: require('mason-core.package')
097.766  000.187  000.187: require('mason-registry.sources.lua')
098.109  000.339  000.339: require('mason-registry.index')
099.439  000.229  000.229: require('mason-core.receipt')
099.993  000.318  000.318: require('mason-core.process')
100.185  000.744  000.425: require('mason-core.spawn')
100.203  001.344  000.372: require('mason-core.installer.context')
100.411  000.206  000.206: require('mason-core.async.control')
100.666  000.253  000.253: require('mason-core.installer.linker')
100.672  002.140  000.337: require('mason-core.installer')
100.875  000.202  000.202: require('mason-core.providers')
100.893  002.606  000.265: require('mason-core.managers.npm')
101.067  000.161  000.161: require('mason-core.functional.type')
101.073  002.961  000.194: require('mason-registry.index.bash-language-server')
102.267  000.181  000.181: require('mason-core.managers.powershell')
102.270  000.415  000.234: require('mason-core.fetch')
102.280  000.642  000.227: require('mason-core.managers.github.client')
102.566  000.284  000.284: require('mason-core.managers.std')
102.574  001.205  000.278: require('mason-core.managers.github')
102.596  001.427  000.222: require('mason-registry.index.lua-language-server')
102.889  000.225  000.225: require('mason-registry.index.typescript-language-server')
103.362  000.174  000.174: require('mason-core.functional.number')
103.389  000.483  000.309: require('mason-lspconfig.api.command')
103.781  000.195  000.195: require('cmp_nvim_lsp.source')
103.785  000.394  000.199: require('cmp_nvim_lsp')
104.208  000.245  000.245: require('lspconfig.server_configurations.bashls')
104.922  000.231  000.231: require('lspconfig.server_configurations.tsserver')
105.845  000.227  000.227: require('lspconfig.server_configurations.marksman')
106.714  000.293  000.293: require('lspconfig.server_configurations.lua_ls')
107.374  031.695  003.396: require('nvim-lspconfig')
107.817  000.308  000.308: require('catppuccin')
108.225  000.151  000.151: require('catppuccin.lib.hashing')
109.323  000.744  000.744: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/catppuccin/colors/catppuccin.vim
110.173  002.793  001.590: require('config-catppuccin')
110.353  000.176  000.176: require('leap')
110.556  000.200  000.200: require('leap.user')
110.578  000.007  000.007: require('vim.keymap')
112.847  000.286  000.286: require('vim.treesitter.language')
112.858  000.884  000.598: require('vim.treesitter.query')
115.326  000.506  000.506: require('vim.treesitter.languagetree')
115.364  000.932  000.426: require('vim.treesitter')
115.624  002.011  001.079: require('nvim-treesitter.parsers')
115.978  000.351  000.351: require('nvim-treesitter.utils')
115.989  002.829  000.467: require('nvim-treesitter.ts_utils')
115.996  003.136  000.307: require('nvim-treesitter.tsrange')
116.249  000.251  000.251: require('nvim-treesitter.caching')
116.263  004.733  000.462: require('nvim-treesitter.query')
116.283  005.279  000.546: require('nvim-treesitter.configs')
117.465  000.363  000.363: require('nvim-treesitter.info')
117.888  000.420  000.420: require('nvim-treesitter.shell_command_selectors')
117.918  001.614  000.831: require('nvim-treesitter.install')
126.046  015.165  008.271: require('config-treesitter')
128.319  000.362  000.362: require('plenary.strings')
128.553  000.231  000.231: require('telescope.deprecated')
129.788  000.419  000.419: require('plenary.log')
129.873  000.725  000.306: require('telescope.log')
131.080  000.601  000.601: require('plenary.job')
131.318  000.235  000.235: require('telescope.state')
131.330  001.455  000.619: require('telescope.utils')
131.339  002.783  000.603: require('telescope.sorters')
131.456  000.109  000.109: require('vim.inspect')
133.357  005.950  002.465: require('telescope.config')
134.177  000.357  000.357: require('plenary.window.border')
134.369  000.191  000.191: require('plenary.window')
134.601  000.197  000.197: require('plenary.popup.utils')
134.606  001.245  000.500: require('plenary.popup')
134.876  000.268  000.268: require('telescope.pickers.scroller')
135.112  000.233  000.233: require('telescope.actions.state')
135.381  000.267  000.267: require('telescope.actions.utils')
136.247  000.412  000.412: require('telescope.actions.mt')
136.305  000.922  000.510: require('telescope.actions.set')
137.194  000.447  000.447: require('telescope.config.resolve')
137.197  000.890  000.443: require('telescope.pickers.entry_display')
137.500  000.301  000.301: require('telescope.from_entry')
138.496  012.242  002.164: require('telescope.actions')
139.065  000.257  000.257: require('telescope._extensions')
139.068  000.569  000.312: require('telescope')
139.860  000.507  000.507: require('telescope.previewers.previewer')
140.429  000.536  000.536: require('telescope.previewers.term_previewer')
141.866  000.238  000.238: require('plenary.context_manager')
142.280  000.211  000.211: require('nvim-treesitter.statusline')
142.564  000.281  000.281: require('nvim-treesitter.query_predicates')
142.567  000.697  000.205: require('nvim-treesitter')
142.571  001.268  000.334: require('telescope.previewers.utils')
143.361  000.788  000.788: require('plenary.scandir')
143.423  002.992  000.935: require('telescope.previewers.buffer_previewer')
143.428  004.343  000.309: require('telescope.previewers')
145.434  000.558  000.558: require('fzf_lib')
145.440  000.949  000.391: require('telescope._extensions.fzf')
145.445  019.395  001.293: require('config-telescope')
146.197  000.277  000.277: require('nvim-autopairs.ts-conds')
146.200  000.480  000.203: require('nvim-autopairs.rules.ts_basic')
146.605  000.403  000.403: require('vim.treesitter.highlighter')
147.116  001.669  000.786: require('config-autopairs')
147.476  000.206  000.206: require('nvim-tree.config')
149.810  000.570  000.570: require('nvim-tree.notify')
149.816  000.842  000.273: require('nvim-tree.events')
150.574  000.237  000.237: require('nvim-tree.log')
151.222  000.220  000.220: require('nvim-tree.iterators.node-iterator')
151.258  000.681  000.460: require('nvim-tree.utils')
151.541  000.282  000.282: require('nvim-tree.git.utils')
151.862  000.318  000.318: require('nvim-tree.git.runner')
